Longitude (x),Latitude (y),Geothermal_Gradient_C_deg_km,Bouguer_Anomaly_mGal,Heat_Flow_mW_m2,Annual_Mean_Temperature_C,Soil_Organic_Carbon_ton_ha,Soil_pH_H2O,Available_Water_Storage_mm_m,Elevation_m,faults_distance_km,geological_province_prov_type,mineralization_distance_km,mineralization_TipoMinera,volcano_distance_km,mineral_commodity_distance_km,Slip_type_general_Id,mineral_commodity_group,Tree_Cover_Percentage,Porosity,Permeability_permafrost,PGA_Mean,Lithology,tcco2_column,nuevos1_co2_1000hPa,nuevos1_co_1000hPa,fco2gpp_flux,cape_geop_conv,surf_geop_z,geop_z_1000hPa
9.8,36.4,36.605556,119.11787,80.43,11.205633,18.875154,7.7,150.0,181.50072,38.5611512678701,orogenic belt,63.10307825716604,potash,249.8190571193478,34.86224471641643,2.0,Minerales Industriales,0.96,0.22,-13.0,0.1849520786500808,Siliciclastic sedimentary rocks,422.69866943359375,0.0006635311874561012,1.3643953877817694e-07,0.0,233.68154907226562,1914.5396728515625,1787.5628662109375
27.7,38.9,50.077217,110.23161,119.11,10.351389,15.670935,8.3,15.0,121.30753,13.052743429547371,magmatic province,32.403500946828046,laterite,97.70522401591435,59.45838141065889,2.0,Minerales Industriales,11.3,0.22,-13.0,0.3388989762873979,Carbonate sedimentary rocks,422.7807922363281,0.0006630949792452157,1.9377624482785905e-07,0.0,0.663690447807312,988.5401611328125,1677.6077880859375
28.2,37.7,54.189255,120.29514,121.02,7.5611115,32.84013,7.0,100.0,934.07739,23.350943542945497,magmatic province,72.20974449477038,nicrpge,103.9377352071898,41.15312287748444,1.0,Desconocido,9.61,0.01,-14.1,0.3266520762804311,Metamorphics,422.78717041015625,0.0006647435366176069,1.556110760247975e-07,0.0,7.083333492279053,6910.5390625,1668.442626953125
28.3,39.5,22.649532,74.93895,57.650002,7.8368053,44.081425,6.2,15.0,603.02417,24.884626994271347,magmatic province,18.644786898013205,podchrome,104.99919428262312,5.695373115257831,2.0,Minerales Industriales,9.94,0.09,-12.5,0.2942294507874958,Intermediate volcanic rocks,422.61566162109375,0.0006784541765227914,1.8171715510106878e-07,0.0,1.648809552192688,5164.5419921875,1700.9560546875
28.4,38.9,41.34277,76.19973,110.83,7.5770841,30.823332,7.0,15.0,865.72015,40.209733330552936,magmatic province,49.05017409216699,podchrome,37.93537662920991,44.97436164427607,1.0,Minerales Industriales,8.81,0.01,-14.1,0.2349913530426375,Metamorphics,422.64703369140625,0.0006763329147361219,1.7907332505728846e-07,0.0,6.095238208770752,5774.54150390625,1711.672607421875
28.7,38.4,54.601978,72.60199,118.47,8.5048609,20.167362,7.0,100.0,713.45099,41.79605054628505,magmatic province,96.07985285688493,podchrome,28.255986976214395,33.653383772068004,1.0,Minerales Industriales,5.26,0.01,-14.1,0.4282484222471689,Metamorphics,422.8236083984375,0.0006695478805340827,1.679700858403521e-07,0.0,0.5803571343421936,5644.54150390625,1694.9671630859375
28.9,37.5,45.833061,76.13179,99.660004,8.1375008,23.255333,7.0,100.0,930.76776,10.831293462943895,magmatic province,18.306588977742404,nicrpge,127.08409341849178,19.45397441339183,1.0,Metales Base,3.17,0.22,-13.0,0.2522388646373316,Basic plutonic rocks,422.9711608886719,0.0006754307541996241,1.6899313948215422e-07,0.0,0.1547619104385376,9378.5380859375,1714.2998046875
29.0,37.0,39.587189,56.544415,92.300003,8.2527771,39.733223,7.0,15.0,760.96094,40.81931977361874,magmatic province,5.437255294622604,podchrome,183.2945792979158,25.948437688092163,1.0,Metales Base,14.33,0.01,-14.1,0.3664976879794156,Mixed sedimentary rocks,423.07928466796875,0.0006733687478117645,1.504459987700102e-07,0.0,3.764880895614624,9436.5380859375,1728.6904296875
29.1,37.4,50.175591,61.710632,109.5,7.7597222,25.851557,7.0,15.0,1075.7628,14.748645102737674,magmatic province,13.3115038490075,podchrome,145.94706163537523,16.886755415914166,1.0,Metales Base,3.64,0.22,-13.0,0.2455932188335738,Siliciclastic sedimentary rocks,422.6514587402344,0.0006645986577495933,1.544673295938992e-07,0.0,1.0208333730697632,13332.544921875,1714.2618408203125
29.1,39.9,13.937654,86.731247,38.119999,6.7840276,27.744127,6.4,15.0,719.92682,31.5606574691618,magmatic province,14.04051281114768,nicrpge,160.0402911769409,13.332370940249202,1.0,Metales Base,15.95,0.01,-14.1,0.3729948519112882,Siliciclastic sedimentary rocks,423.0291442871094,0.0006767302402295172,2.0054973504102236e-07,0.0,1.7767857313156128,7110.5390625,1757.8421630859375
29.3,38.7,58.240189,57.365974,123.73,7.9499993,25.328924,8.2,150.0,896.93677,32.86758850685046,magmatic province,85.28609242491514,podchrome,87.59862327685313,35.90975878999147,1.0,Metales Preciosos,6.9,0.01,-14.1,0.2361434269354803,Siliciclastic sedimentary rocks,422.68804931640625,0.0006723089027218521,2.1616051526507363e-07,0.0,0.6041666865348816,8464.5380859375,1723.4180908203125
29.6,40.9,25.300421,136.97847,59.639999,7.3500004,34.704163,6.3,150.0,305.05469,58.800312787668126,volcanic arc,75.51264000152553,nicrpge,284.0559184386061,37.69230427377144,2.0,Minerales Industriales,12.92,0.06,-11.8,0.3516278845704063,Unconsolidated sediments,422.2996520996094,0.00067269237479195,2.1892196855333168e-07,0.0,57.7023811340332,2770.540771484375,1732.563232421875
29.6,39.8,13.583877,57.989075,29.440001,6.4006939,37.972145,7.7,15.0,953.64062,21.247806317059347,magmatic province,23.949482785528687,podchrome,180.85848279801536,17.205769463438646,2.0,Minerales Estratégicos y Tierras Raras,10.81,0.19,-15.2,0.2038104915319257,Basic plutonic rocks,422.3831481933594,0.000669370056129992,1.7940357111001504e-07,0.0,3.3392856121063232,11296.541015625,1763.8824462890625
29.6,40.4,23.633064,103.125,53.049999,4.8590908,31.424175,8.2,15.0,146.8054,19.40816245398757,volcanic arc,73.40603377883403,podchrome,234.911248772808,55.194798228334975,2.0,Minerales Industriales,0.0,0.22,-13.0,0.3061975213613647,Siliciclastic sedimentary rocks,422.83111572265625,0.0006768900784663856,2.1085160994971375e-07,0.0,29.839284896850586,1958.5396728515625,1749.942626953125
29.8,39.1,56.56805,43.425961,114.67,6.3354168,39.427288,8.2,150.0,1197.9211,26.831141490103835,magmatic province,38.24191100016204,podchrome,153.35685442783466,16.808686019225558,2.0,Desconocido,9.14,0.19,-15.2,0.2581406872344264,Mixed sedimentary rocks,422.5337219238281,0.0006696399068459868,1.6815393166780268e-07,0.0,0.1607142835855484,11946.5419921875,1779.1409912109375
29.8,40.9,26.903633,136.00784,62.099998,7.8784723,36.4426,6.3,150.0,256.20099,41.697898510449264,volcanic arc,53.326229943621584,nicrpge,294.1143940714226,18.557923522489915,2.0,Minerales Industriales,8.71,0.19,-15.2,0.32263396793224,Unconsolidated sediments,422.3102722167969,0.0006690588779747486,2.0935320321768813e-07,0.0,50.02381134033203,3446.541748046875,1733.1279296875
29.9,37.5,30.906559,20.919395,65.400002,6.904861,32.173252,7.0,100.0,1351.522,34.988053818050545,magmatic province,14.040512811147304,nicrpge,194.51305046191607,16.850952554455063,1.0,Metales Base,3.52,0.19,-15.2,0.3293384611269635,Unconsolidated sediments,423.0712890625,0.0006796558736823499,1.787894632343523e-07,0.0,2.3065476417541504,10908.5400390625,1800.882080078125
29.9,39.6,17.215855,34.983051,76.120003,5.8222222,29.599146,8.2,150.0,1205.4517,41.77245160827005,magmatic province,24.48487017243844,podchrome,190.48065728572035,22.820987116284112,2.0,Minerales Estratégicos y Tierras Raras,7.42,0.19,-15.2,0.2341186448699149,Basic plutonic rocks,422.4362487792969,0.0006720955716446042,1.9685840868532978e-07,0.0,1.2797619104385376,11462.5419921875,1793.3284912109375
30.0,37.9,27.924799,46.735981,92.57,8.3285713,31.361984,8.0,150.0,858.36432,13.71696730100926,magmatic province,30.05210974291112,nicrpge,180.7903448749408,33.91448050614959,1.0,Desconocido,7.47,0.22,-13.0,0.3423945985063498,Unconsolidated sediments,422.9436340332031,0.000674266426358372,1.8222908693132922e-07,0.0,0.5357142686843872,10284.5400390625,1766.3668212890625
30.4,40.3,12.485104,69.314476,30.389999,6.5763888,31.546417,8.2,150.0,775.97583,51.67187376928683,volcanic arc,48.60933429450854,podchrome,282.8388035613217,36.57354916062898,2.0,Desconocido,10.89,0.19,-15.2,0.2109176643067942,Carbonate sedimentary rocks,422.4211730957031,0.0006767516606487334,2.0431603786619235e-07,0.0,2.315476179122925,7860.53857421875,1792.5048828125
30.5,38.8,38.425175,26.620922,84.360001,7.2743053,34.788734,8.0,150.0,1015.5497,7.776367154624985,magmatic province,78.96060889420883,podchrome,221.1325050733157,53.808180479938095,2.0,Minerales Industriales,8.42,0.22,-13.0,0.2850207932642399,Unconsolidated sediments,422.82757568359375,0.0006827711476944387,2.9085200026202074e-07,0.0,0.25,10576.5400390625,1831.382080078125
30.5,38.3,35.405796,16.727787,82.400002,6.6152782,31.659346,7.8,15.0,1287.6981,19.6957310392953,magmatic province,56.26166706164093,podchrome,221.96669750212536,44.77638216741027,2.0,Desconocido,8.26,0.22,-13.0,0.2155600195094337,Mixed sedimentary rocks,422.57757568359375,0.0006635989411734045,1.740145023632067e-07,0.0,0.0,13686.5458984375,1806.0294189453125
30.6,37.6,17.163643,56.797264,30.139999,7.2111106,52.071213,8.2,15.0,1169.7052,32.21883311250722,magmatic province,68.90051741460304,nicrpge,255.2227709276741,50.94696399199858,1.0,Desconocido,7.14,0.19,-15.2,0.2355047633239297,Mixed sedimentary rocks,422.7854309082031,0.0006709200097247958,1.8914082033916202e-07,0.0,8.758928298950195,10804.5400390625,1782.0897216796875
30.7,39.4,41.497013,32.173313,87.730003,6.4819446,44.080307,8.2,150.0,1141.4517,45.57473840197304,volcanic arc,56.318220686119126,podchrome,258.5323206100158,21.041656554596816,2.0,Minerales Industriales,5.93,0.19,-15.2,0.1514743325768183,Siliciclastic sedimentary rocks,422.5569763183594,0.0006768121384084225,1.8040026361632044e-07,0.0,0.5952380895614624,10400.5400390625,1831.8731689453125
31.2,39.9,25.754477,49.897346,63.470001,5.6173611,48.847,7.25,15.0,1221.5511,25.18259750747902,volcanic arc,26.772230184045576,podchrome,331.60588173312004,22.43875323003659,2.0,Desconocido,10.16,0.19,-15.2,0.1568808324064165,Unconsolidated sediments,422.3558349609375,0.0006645640241913497,1.8277376057085348e-07,0.0,0.8958333134651184,12232.5439453125,1826.0003662109375
33.1,38.0,25.485659,52.262207,72.010002,8.2298622,47.517757,8.0,15.0,1068.6421,55.753738775667365,accretionary complex,86.04708688073069,potash,119.64337758522204,43.10557258787081,2.0,Desconocido,0.74,0.06,-11.8,0.1040591108997176,Unconsolidated sediments,422.7515869140625,0.0006724459235556424,1.8682403890579735e-07,0.0,0.5357142686843872,11126.541015625,1855.319580078125
33.2,39.8,40.598778,24.516621,90.129997,6.3861108,30.220606,8.0,15.0,1143.9005,9.182413070568504,magmatic province,48.47990409839037,sedznpb,214.37086042650424,42.49851085716949,2.0,Metales Preciosos,1.62,0.01,-14.1,0.2302273762331564,Mixed sedimentary rocks,422.5199890136719,0.0006664001848548651,1.8999531903318712e-07,0.0,0.1101190447807312,11758.5419921875,1880.9178466796875
33.4,40.6,30.322008,35.403679,81.610001,4.6006947,34.43557,6.2,15.0,1376.9247,19.37538594558534,magmatic province,12.716834451706331,podchrome,287.18340794690766,95.10688537279484,2.0,Compuestos Químicos y Subproductos,5.32,0.09,-12.5,0.3171795755110513,Intermediate volcanic rocks,422.313720703125,0.0006654468597844243,1.958066775387124e-07,0.0,1.3690476417541504,12908.544921875,1897.4066162109375
34.2,41.3,28.42285,57.839619,63.919998,3.7854166,44.533474,7.0,100.0,1290.4823,33.157077757137266,oceanic crust,27.33171088935122,podchrome,337.0887431671367,46.641459553856606,2.0,Compuestos Químicos y Subproductos,35.95,0.01,-14.1,0.2974328167114801,Metamorphics,422.3201599121094,0.0006633969605900347,1.787056049806779e-07,0.0,1.6517857313156128,13972.5458984375,1828.5941162109375
35.1,40.4,30.366386,44.970623,70.860001,6.2486115,27.013556,8.0,150.0,1018.853,13.930283528005434,magmatic province,69.53181240346699,porcu,211.0042558101613,75.88104081860543,2.0,Minerales Industriales,0.03,0.19,-15.2,0.2873537694969598,Mixed sedimentary rocks,422.4779052734375,0.0006774727371521294,1.9769444747907983e-07,0.0,12.133928298950195,9886.5380859375,1926.4312744140625
35.2,39.0,55.359016,19.417315,122.93,6.8125,21.760557,8.0,150.0,1270.4126,12.179515468273728,magmatic province,6.472356603278079,nicrpge,58.837329732067325,6.898875836206918,2.0,Minerales Industriales,0.13,0.01,-14.1,0.1414255681837831,Intermediate volcanic rocks,422.72479248046875,0.0006668803980574012,2.0372881692765077e-07,0.0,2.559523820877075,11750.5419921875,1912.3128662109375
37.1,38.6,34.563305,-40.673031,70.07,4.209722,41.502937,8.0,15.0,2048.4397,68.14900782147022,volcanic arc,9.483844157302329,nicrpge,183.64278251540395,9.88685629972417,2.0,Metales Preciosos,0.13,0.06,-11.8,0.131060403522942,Siliciclastic sedimentary rocks,422.61822509765625,0.0006604159134440124,1.777867026930835e-07,0.0,0.7440476417541504,19078.548828125,1990.3284912109375
38.7,37.6,35.446423,39.690582,78.839996,9.8932323,22.657207,7.8,150.0,588.64984,55.20612101220821,orogenic belt,54.616060824632754,nicrpge,125.67043327688448,55.480014847744776,2.0,Metales Base,2.75,0.06,-11.8,0.2079456110640353,Mixed sedimentary rocks,423.3239440917969,0.0006778316455893219,2.170434072468197e-07,0.0,66.20237731933594,6018.54052734375,1951.1298828125
38.7,37.3,38.963062,43.888184,85.980003,10.104861,15.184772,7.8,150.0,715.52771,56.90032948520986,orogenic belt,83.51597511853682,nicrpge,131.98268750105038,78.4088543129074,2.0,Minerales Industriales,1.68,0.06,-11.8,0.1406685866518351,Carbonate sedimentary rocks,423.008056640625,0.0006738934898748994,2.1437088548736938e-07,0.0,32.72321319580078,7056.5390625,1923.9066162109375
40.4,38.0,25.090677,26.21019,57.970001,10.047916,16.327795,7.45,15.0,655.61432,56.97271655108369,orogenic belt,54.78620747872035,phosphate,73.10847967233342,31.60983047411852,2.0,Desconocido,5.52,0.19,-15.2,0.1329855063670875,Basic volcanic rocks,423.53411865234375,0.0006846936885267496,2.3294983009236603e-07,0.0,5.49404764175415,6842.53955078125,2023.1231689453125
41.3,38.7,39.48708,-10.453673,99.970001,4.4451389,41.505508,7.7,75.0,1872.674,12.95256259563956,orogenic belt,84.16411727573995,podchrome,103.2453359576114,63.99217936837916,2.0,Desconocido,0.0,0.01,-14.1,0.3282922282593631,Basic volcanic rocks,422.70648193359375,0.0006575364386662841,1.6583402384640067e-07,0.0,3.202380895614624,17980.548828125,2165.904541015625
41.7,40.9,25.791924,9.8837719,55.93,4.4895835,61.539932,8.2,50.0,1230.8495,4.281349561432287,volcanic arc,34.91934556151529,porcu,233.1571844142917,26.512631274413536,2.0,Desconocido,5.85,0.01,-14.1,0.197634707024359,Carbonate sedimentary rocks,422.525634765625,0.0006612435099668801,1.641102755911561e-07,0.0,2.3690476417541504,13844.5458984375,2398.357421875
42.1,38.8,35.565155,-39.968658,81.269997,4.852778,42.147461,8.1,150.0,1951.5142,41.0402223048968,orogenic belt,48.099963,phosphate,21.625637493493,77.88134727522433,2.0,Desconocido,0.0,0.19,-15.2,0.2614329053647573,Basic volcanic rocks,422.7194519042969,0.0006589540280401707,1.7366215843139798e-07,0.0,3.029761791229248,18618.55078125,2151.73486328125
42.3,39.3,40.422356,-57.886147,92.860001,5.9173608,45.474403,8.1,15.0,1610.8146,19.99582680123473,volcanic arc,105.9518396895556,phosphate,72.13778896667056,86.26422113785095,2.0,Minerales Industriales,0.0,0.19,-15.2,0.2396022527901055,Unconsolidated sediments,422.8481750488281,0.0006603068904951215,1.6996891361031885e-07,0.0,3.154761791229248,15894.5478515625,2368.145263671875
43.5,37.5,25.418612,-59.129097,77.449997,5.8854165,41.499588,7.200462962962963,15.0,1600.7344,21.45950693936204,volcanic arc,144.0778289675408,nicrpge,190.55687181783847,33.5121485520966,3.0,Metales Base,1.55,0.06,-11.8,0.3618669481227663,Carbonate sedimentary rocks,423.0262145996094,0.000656660704407841,1.4664885839010822e-07,0.0,1.7678571939468384,19366.548828125,2001.0137939453125
44.1,38.1,30.668329,-111.70078,66.940002,4.4680552,39.987003,8.1,150.0,2164.0654,8.55578749078575,volcanic arc,81.42438271181395,nicrpge,141.65496268045115,82.00315729964605,2.0,Metales Base,0.06,0.19,-15.2,0.3015709818027671,Siliciclastic sedimentary rocks,423.01214599609375,0.0006593622383661568,1.7199531043843308e-07,0.0,1.875,22600.54296875,2143.217041015625
26.8,41.9,27.516186,113.90525,62.0,7.1666665,27.675251,6.3,100.0,337.8345,37.02895279721919,magmatic province,57.363931327634,porcu,415.03907864199965,61.83147125510848,1.0,Metales Base,0.58,0.01,-14.1,0.1176569052711493,Siliciclastic sedimentary rocks,422.0719299316406,0.0006651456351391971,1.8706916193877987e-07,0.0,37.988094329833984,3374.541748046875,1749.906982421875
29.8,0.1,40.415623,-8.5707111,116.61,8.4861107,91.62513,6.85,150.0,1942.189,7.034098240453489,shield,26.933865808309086,potash,24.01297149459067,25.026531989250948,1.0,Desconocido,38.14,0.01,-14.1,0.2887705429934104,Metamorphics,423.7786560058594,0.0006695807678624988,2.5688254368105845e-07,0.0,19.33333396911621,17166.548828125,1174.784423828125
30.2,0.7,25.688889,-8.4751921,66.93,9.9520836,67.593483,6.75,150.0,1701.8281,8.102988684092454,shield,56.17423786754913,sedcu,5.550000000000079,55.441938529720346,1.0,Desconocido,16.24,0.01,-14.1,0.3037429036390747,Evaporites,423.68170166015625,0.0006664990796707571,2.8455735900934087e-07,3.917929980445933e-09,43.33333206176758,16236.5478515625,1106.6661376953125
32.2,0.9,20.364685,-12.912539,44.060001,12.847222,60.090946,5.325,150.0,1082.4418,133.8825668703741,shield,101.61805991062832,nicrpge,217.58548320143083,24.4889538567188,1.0,Desconocido,21.28,0.01,-14.1,0.0405319560462114,Metamorphics,424.61383056640625,0.0006760623073205352,3.9990882783058623e-07,0.0,185.48512268066406,10640.5400390625,1008.5389404296875
-3.6999999999999886,50.9,33.640038,143.30954,78.220001,5.2951388,64.614143,5.25,50.0,173.50072,953.5014051578794,orogenic belt,47.993150552966,sedcu,933.9102071382453,64.21590696638397,1.0,Desconocido,5.33,0.19,-15.2,0.0094911158006979,Siliciclastic sedimentary rocks,421.402587890625,0.0006533366977237165,1.3270799570364034e-07,0.0,4.211309432983398,1394.5399169921875,1591.875732421875
-2.5,51.5,25.216553,113.46413,60.5,5.5166669,63.45919,6.5,15.0,61.154831,816.6506967456322,orogenic belt,139.97790004139944,sedcu,878.8729973079159,10.62508339092915,1.0,Minerales Industriales,11.81,0.19,-15.2,0.0169531462008101,Mixed sedimentary rocks,421.526611328125,0.0006553183775395155,1.4546816373695037e-07,0.0,6.785714149475098,664.5407104492188,1554.844482421875
-1.8999999999999773,54.3,32.217587,114.67484,71.190002,4.3152781,81.280159,5.3,75.0,258.15695,804.4820922500487,orogenic belt,116.4324804339409,sedcu,1074.004016472937,48.27323441654308,1.0,Minerales Industriales,7.4,0.06,-11.8,0.0099778274695176,Siliciclastic sedimentary rocks,421.4461975097656,0.0006549851968884468,1.3430184253593325e-07,0.0,3.0089285373687744,2992.541259765625,1305.8577880859375
28.1,49.2,14.330428,107.57979,33.09,4.4111114,110.39783,7.0,150.0,296.69388,588.3613400044426,shield,140.51477680301107,nicrpge,1179.741504228787,89.29261990115035,2.0,Metales Base,15.42,0.19,-15.2,0.0492319013089727,Mixed sedimentary rocks,421.74798583984375,0.0006617564940825105,1.8029106740868883e-07,0.0,5.809523582458496,2804.540771484375,1683.8779296875
31.8,49.7,15.819537,97.45845,35.41,5.1645832,125.10305,6.55,150.0,85.014915,789.1697368599724,shield,144.3,nicrpge,1286.895531424366,137.4646345245947,2.0,Metales Base,13.68,0.19,-15.2,0.0,Mixed sedimentary rocks,421.8940734863281,0.0006596387247554958,1.6346992026683438e-07,0.0,11.223214149475098,838.5404052734375,1623.3824462890625
33.9,45.5,27.734503,119.30122,59.66,7.0590277,59.727665,8.0,150.0,50.509232,415.9695947670201,oceanic crust,74.57588417179355,ree,792.3889540938846,53.18218648568172,3.0,Minerales Industriales,2.39,0.06,-11.8,0.0339792515866547,Carbonate sedimentary rocks,422.1873474121094,0.000657977070659399,1.5865242630752618e-07,0.0,5.985118865966797,686.5406494140625,1715.860107421875
35.7,45.3,23.839964,54.226471,53.209999,7.0455885,59.581341,8.0,150.0,26.083807,484.45583316899774,oceanic crust,129.67167192563133,ree,751.8836357908049,70.4852209595747,2.0,Metales Base,6.05,0.19,-15.2,0.075259553121492,Mixed sedimentary rocks,422.1436462402344,0.0006561710615642369,1.5556682342321437e-07,0.0,12.880952835083008,274.54095458984375,1717.7685546875
36.3,45.3,28.942623,33.074837,69.32,7.1687493,63.167027,7.65,150.0,73.367188,462.8523482549485,oceanic crust,194.95348804261872,ree,715.2635790846618,3.889006778099415,3.0,Metales Base,5.23,0.19,-15.2,0.0849629492216413,Mixed sedimentary rocks,422.09576416015625,0.0006573090795427561,1.5950810450249264e-07,1.1683108924742669e-09,11.0625,816.5404663085938,1717.8043212890625
-122.69999999999999,45.3,21.863541,109.94032,45.110001,6.7590275,81.517242,6.8,150.0,68.256393,11.30077056891069,volcanic arc,38.483557527858125,nicrpge,94.23893462895336,2.995544724453377,3.0,Metales Base,18.36082474226804,0.22,-13.0,0.1514343006561481,Unconsolidated sediments,421.2300109863281,0.0006578231696039438,1.9103035242551414e-07,3.3200541338374023e-07,9.75,900.5403442382812,1789.3555908203125
-122.5,40.1,20.623186,50.628105,69.730003,9.882638,19.454546,5.925,15.0,226.46803,41.47956248782775,volcanic arc,17.550641013934307,nicrpge,118.39740997167154,6.555825483011,3.0,Metales Base,5.38,0.27,-12.5,0.2003466744819592,Siliciclastic sedimentary rocks,422.8924865722656,0.0006475128466263413,1.479225062439582e-07,5.208546127732916e-08,0.800595223903656,2078.53955078125,1770.346435546875
-122.30000000000001,39.2,49.984634,103.01921,115.83,10.270833,26.602272,6.3,100.0,93.909798,2.0455310124741697,accretionary complex,8.453508147508291,nicrpge,58.08175100666309,7.699924308121314,3.0,Metales Base,1.71,0.22,-13.0,0.2327474018602039,Unconsolidated sediments,422.92266845703125,0.0006511598476208746,1.4831051942110207e-07,3.449150298706627e-08,0.9226190447807312,1390.5399169921875,1764.2481689453125
-122.1,44.8,36.734924,46.54723,79.349998,3.5930557,57.333332,5.2,100.0,1050.4233,67.04990399319664,volcanic arc,25.31189443720081,nicrpge,36.11783764291505,1.0029389014292145,1.0,Metales Base,41.45,0.09,-12.5,0.1053967903798163,Basic volcanic rocks,421.2539978027344,0.0006273293984122574,1.4605285514335264e-07,3.757505453449994e-07,6.175595283508301,9804.5380859375,1805.0408935546875
-122.1,40.5,35.051426,80.341698,77.150002,9.2923622,15.659091,6.3,50.0,276.63565,21.312723578135326,volcanic arc,24.645999675404497,nicrpge,65.7179997261023,15.30209127040154,3.0,Minerales Industriales,11.74,0.09,-12.5,0.2511483245572995,Siliciclastic sedimentary rocks,422.461669921875,0.0006469474174082279,1.5150452270518144e-07,8.79684094456934e-08,3.4583332538604736,3068.541259765625,1765.3419189453125
-122.0,42.6,39.25679,-23.235453,149.06,4.3485913,70.540543,7.0,150.0,1259.593,14.448904165198076,volcanic arc,82.37965039984073,nicrpge,39.77658322430406,6.827161726465215,1.0,Minerales Industriales,1.75,0.15,-14.0,0.1550979175632378,Acid volcanic rocks,421.7353515625,0.0006472307140938938,1.46288854807608e-07,3.550605072177859e-07,6.735118865966797,12490.5439453125,1896.2060546875
-121.9,41.1,30.203129,40.697926,76.080002,6.4618053,42.102272,4.8,75.0,965.80042,36.72065205069973,volcanic arc,44.19138490701556,nicrpge,47.2669750460078,4.021820587071919,1.0,Minerales Energéticos,41.93,0.09,-12.5,0.1968393490882404,Basic volcanic rocks,422.1036071777344,0.000635859090834856,1.3888431737996143e-07,4.2737451622087974e-07,2.5625,12040.5419921875,1859.7950439453125
-121.9,38.6,21.52314,103.44682,48.959999,10.195834,41.170456,6.3,100.0,32.638493,15.814515285351064,accretionary complex,18.06949086166984,nicrpge,104.9405060022095,9.535267365449032,3.0,Minerales Industriales,6.12,0.22,-13.0,0.2380212777794103,Unconsolidated sediments,422.861083984375,0.0006574395811185241,1.628080070759097e-07,2.221938899538145e-08,0.9434523582458496,216.54092407226562,1767.6656494140625
-121.9,42.0,29.059002,3.63657,80.860001,5.1687503,42.082352,7.35,100.0,1310.6989,16.376429067769156,volcanic arc,72.99885273070987,nicrpge,57.787947506379375,4.174915851080327,1.0,Minerales Industriales,5.383838383838384,0.09,-12.5,0.1832912032446016,Intermediate volcanic rocks,421.9878234863281,0.0006486423662863672,1.4571708106814185e-07,2.1614653178403387e-07,3.267857074737549,13018.544921875,1918.985107421875
-121.6,37.8,24.423752,121.47361,60.139999,9.739007,74.878052,6.3,100.0,42.946732,15.37399673113367,accretionary complex,22.22773267789535,nicrpge,183.6639153453941,3.7851947231555054,2.0,Compuestos Químicos y Subproductos,0.85,0.22,-13.0,0.3130812917160956,Siliciclastic sedimentary rocks,422.8834533691406,0.0006668182904832065,1.8346341335018224e-07,3.297394712831192e-08,0.1636904776096344,892.5403442382812,1778.781982421875
-121.1,37.2,31.133575,101.99418,67.870003,9.9472227,36.397728,6.3,100.0,138.12358,7.298715193349293,accretionary complex,40.02161915765107,nicrpge,234.4803735603469,5.290146925983105,3.0,Minerales Industriales,5.08,0.19,-15.2,0.3715097774052637,Siliciclastic sedimentary rocks,423.1182556152344,0.000663742539472878,1.7305734445471899e-07,1.4612894894128203e-08,0.0625,1102.5400390625,1768.6793212890625
-121.0,36.6,33.011806,110.86428,71.25,7.2923617,32.56818,6.8,150.0,794.95239,20.44392359854974,accretionary complex,16.907016295017723,nicrpge,246.60955209602108,1.4392450220862576,2.0,Compuestos Químicos y Subproductos,13.58,0.19,-15.2,0.6248786446198468,Siliciclastic sedimentary rocks,422.7953796386719,0.0006520723109133542,1.3566082657234801e-07,8.54405346473186e-09,0.0059523810632526875,7364.5390625,1741.7281494140625
-120.5,37.0,15.962862,104.80859,39.25,11.168056,47.704544,8.5,150.0,38.890625,38.880182436218206,accretionary complex,54.435287268462375,nicrpge,177.36344715019533,11.73403554697626,3.0,Minerales Industriales,0.33,0.22,-13.0,0.1740575630164853,Unconsolidated sediments,423.0102844238281,0.000665052910335362,1.7641922056554904e-07,1.6998022989156425e-09,0.0,276.54095458984375,1766.3865966796875
-120.4,36.0,25.487532,100.03312,61.93,8.3347225,25.625,6.4,100.0,699.71234,14.03174832801998,accretionary complex,18.069490861671003,nicrpge,236.29146997934632,4.208558083536124,2.0,Minerales Industriales,9.72,0.19,-15.2,0.5901949203053111,Siliciclastic sedimentary rocks,422.9181213378906,0.0006570784607902169,1.5156345511968539e-07,1.5036979439386755e-09,0.2916666567325592,6164.5400390625,1748.4671630859375
-120.30000000000001,36.4,21.793423,80.337654,50.240002,11.180555,18.772728,6.4,100.0,113.61008,10.457084810493734,accretionary complex,26.8243620613799,nicrpge,196.1651405958767,10.311398695564764,3.0,Minerales Industriales,0.33,0.22,-13.0,0.3180843565463102,Unconsolidated sediments,423.10394287109375,0.000663385319057852,1.6906143684991548e-07,9.437955972302348e-10,0.0,1594.539794921875,1760.7015380859375
-120.30000000000001,35.3,38.52227,126.25242,84.639999,8.3791666,20.602272,6.3,100.0,633.53339,7.121674700783816,accretionary complex,22.582643186168703,phosphate,294.5452504879347,2.6456227698796053,3.0,Compuestos Químicos y Subproductos,6.73,0.19,-15.2,0.244386459356519,Siliciclastic sedimentary rocks,422.95745849609375,0.0006552788545377553,1.4183996199790272e-07,4.2050878334976005e-08,20.77083396911621,6346.5400390625,1691.0919189453125
