Longitude (x),Latitude (y),Flux (gm-2d-1),Geothermal_Gradient_C_deg_km,Bouguer_Anomaly_mGal,Heat_Flow_mW_m2,Annual_Mean_Temperature_C,Soil_Organic_Carbon_ton_ha,Soil_pH_H2O,Elevation_m,faults_distance_km,geological_province_prov_type,mineralization_distance_km,mineralization_TipoMinera,volcano_distance_km,mineral_commodity_distance_km,Slip_type_general_Id,mineral_commodity_group,Available_Water_Storage_mm/m,Tree_Cover_Percentage,Porosity,Permeability_permafrost,PGA_Mean,Lithology,CO2_1000hPa,CO_1000hPa,Geopotential_1000hPa,Flux_CO2_GPP,Total_Column_CO2,Geopotential_Sup_Avg
259.093266,19.596894,1382.843,62.063538,-29.150957,164.91,11.700694,42.795963,6.4,1647.4601,26.84855005233608,volcanic arc,34.30528874353712,porcu,76.10317318466711,31.718036089169164,2.0,Minerales Industriales,150.0,33.977777777777774,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093461,19.596445,1413.348,62.063538,-29.150957,164.91,12.659849,42.795963,6.4,1640.9637,26.886389629717463,volcanic arc,34.25521004526553,porcu,76.06813855710674,31.751324329466723,2.0,Minerales Industriales,150.0,33.34444444444444,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093022,19.597298,1448.789,62.063538,-26.615812,164.91,11.432639,43.018497,6.4,1651.5034,26.81746417251737,volcanic arc,34.35585663178031,porcu,76.14200270482364,31.680757913939622,2.0,Minerales Industriales,150.0,38.44444444444444,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093297,19.598249,1455.118,62.063538,-26.615812,164.91,11.15625,43.35405,6.4,1657.7681,26.708263713624323,volcanic arc,34.40691187109642,porcu,76.14320846144653,31.68464635939784,2.0,Minerales Industriales,150.0,38.96296296296296,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.0936,19.596852,1471.379,62.063538,-29.150957,164.91,11.695139,42.795963,6.4,1648.3943,26.83873920663412,volcanic arc,34.27527565591891,porcu,76.0663222779126,31.755115956380287,2.0,Minerales Industriales,150.0,33.77777777777778,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093684,19.597802,1472.467,62.063538,-26.615812,164.91,11.560416,43.003159,6.4,1650.6062,26.73768420677437,volcanic arc,34.341555681481786,porcu,76.08775313033193,31.73835393093025,2.0,Minerales Industriales,150.0,39.629629629629626,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.09327,19.596488,1488.395,62.063538,-29.150957,164.91,12.641667,42.795963,6.4,1645.0228,26.890043677584146,volcanic arc,34.27384201707088,porcu,76.08981805083431,31.72960177969832,2.0,Minerales Industriales,150.0,32.71111111111111,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093024,19.597163,1492.031,62.063538,-26.615812,164.91,11.432639,42.913605,6.4,1651.5034,26.83122236081055,volcanic arc,34.34533880400028,porcu,76.13748141789002,31.684652276925675,2.0,Minerales Industriales,150.0,33.96666666666667,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093777,19.597938,1499.318,62.063538,-26.615812,164.91,11.695139,43.003159,6.4,1648.3943,26.719792529555807,volcanic arc,34.34458504304481,porcu,76.08222738443513,31.74470216477104,2.0,Minerales Industriales,150.0,39.629629629629626,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093595,19.597259,1517.775,62.063538,-29.150957,164.91,11.695139,42.795963,6.4,1648.3943,26.79717312730655,volcanic arc,34.306930612998485,porcu,76.07984350524877,31.743481602356475,2.0,Minerales Industriales,150.0,38.08641975308642,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093068,19.597479,1519.876,62.063538,-26.615812,164.91,11.560416,43.125721,6.4,1650.6062,26.79694961830848,volcanic arc,34.36606075579337,porcu,76.14289388359778,31.680786342748284,2.0,Minerales Industriales,150.0,39.14814814814815,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093244,19.598701,1520.974,62.063538,-26.615812,164.91,11.379168,43.341415,6.4,1663.6086,26.664192527617285,volcanic arc,34.44595234823397,porcu,76.16335438828045,31.666834804428348,2.0,Minerales Industriales,150.0,35.46666666666667,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093126,19.596576,1537.174,62.063538,-29.150957,164.91,12.502274,42.795963,6.4,1645.8594,26.88710696681466,volcanic arc,34.292149743203986,porcu,76.1079313712331,31.71169651071108,2.0,Minerales Industriales,150.0,32.71111111111111,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093775,19.598164,1548.235,62.063538,-26.615812,164.91,11.415972,43.110378,6.4,1655.3411,26.6966874856223,volcanic arc,34.36214907659739,porcu,76.0896880619204,31.73841098950076,2.0,Minerales Industriales,150.0,39.629629629629626,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093596,19.597169,1555.52,62.063538,-29.150957,164.91,11.695139,42.795963,6.4,1648.3943,26.80636810158624,volcanic arc,34.29993660198833,porcu,76.07686268109605,31.746037770445543,2.0,Minerales Industriales,150.0,34.27777777777778,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.09382700000003,19.597758,1578.373,62.063538,-26.615812,164.91,11.695139,42.898434,6.4,1648.3943,26.73615079625454,volcanic arc,34.32673065627203,porcu,76.07114601178414,31.75493806717234,2.0,Minerales Industriales,150.0,39.629629629629626,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093121,19.597028,1587.41,62.063538,-26.615812,164.91,11.560416,42.795963,6.4,1650.6062,26.84094951824866,volcanic arc,34.32720102267999,porcu,76.12286232302026,31.69877380566672,2.0,Minerales Industriales,150.0,33.96666666666667,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093537,19.598116,1592.679,62.063538,-26.615812,164.91,11.415972,43.250259,6.4,1655.3411,26.711702130378693,volcanic arc,34.377479902777466,porcu,76.1134389570191,31.71406765310488,2.0,Minerales Industriales,150.0,39.629629629629626,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
259.093115,19.597525,1604.632,62.063538,-26.615812,164.91,11.560416,43.125721,6.4,1650.6062,26.790234773184707,volcanic arc,34.36582546604837,porcu,76.139367934472,31.684596125980136,2.0,Minerales Industriales,150.0,38.72839506172839,0.27,-12.5,0.234153578866341,Siliciclastic sedimentary rocks,0.0006550283869728,1.437988288444103e-07,1302.7978515625,7.796707990337381e-08,421.909912109375,17458.548828125
249.913,38.861,34.87,27.889233,-83.783699,66.019997,10.840909,6.2795701,8.1,1323.9261,141.53707376978508,shield,12.17688213172752,potash,268.11612866442744,1.503412126730875,1.0,Metales Base,150.0,0.0,0.19,-15.2,0.041972698333942,Siliciclastic sedimentary rocks,0.0006559641333296,1.4973436179843702e-07,1986.5919189453125,3.0351138269324446e-10,423.0621643066406,12540.5439453125
249.913,38.86,80.63,27.889233,-83.783699,66.019997,10.728787,6.2795701,8.1,1323.4536,141.58336989574366,shield,12.067721725743896,potash,268.1211605767061,1.6116297908641346,1.0,Metales Base,150.0,0.0,0.19,-15.2,0.041972698333942,Siliciclastic sedimentary rocks,0.0006559641333296,1.4973436179843702e-07,1986.5919189453125,3.0351138269324446e-10,423.0621643066406,12540.5439453125
249.913,38.862,33.16,27.889233,-83.783699,66.019997,11.695868,6.2340426,8.1,1324.5518,141.49084957548348,shield,12.286075502372496,potash,268.1111426125363,1.3956315641314092,1.0,Metales Base,150.0,0.0,0.19,-15.2,0.042415372639943,Siliciclastic sedimentary rocks,0.0006559641333296,1.4973436179843702e-07,1986.5919189453125,3.0351138269324446e-10,423.0621643066406,12540.5439453125
249.913,38.861,1.29,27.889233,-83.783699,66.019997,10.840909,6.2795701,8.1,1323.9261,141.53707376978508,shield,12.17688213172752,potash,268.11612866442744,1.503412126730875,1.0,Metales Base,150.0,0.0,0.19,-15.2,0.041972698333942,Siliciclastic sedimentary rocks,0.0006559641333296,1.4973436179843702e-07,1986.5919189453125,3.0351138269324446e-10,423.0621643066406,12540.5439453125
249.904,38.863,54.68,27.889233,-81.925041,66.019997,11.876033,6.0645161,8.1,1315.8145,140.536608864123,shield,12.610816446606156,potash,267.108186817626,1.4021492583892554,1.0,Metales Base,150.0,0.0,0.19,-15.2,0.042415372639943,Siliciclastic sedimentary rocks,0.0006559641333296,1.4973436179843702e-07,1986.5919189453125,3.0351138269324446e-10,423.0621643066406,12540.5439453125
249.903,38.864,19.01,27.889233,-81.925041,66.019997,9.8763895,6.0425534,8.1,1315.2103,140.38937507237745,shield,12.74657518119981,potash,266.99238199806445,1.3638408788420169,1.0,Metales Base,150.0,0.0,0.19,-15.2,0.042415372639943,Siliciclastic sedimentary rocks,0.0006559641333296,1.4973436179843702e-07,1986.5919189453125,3.0351138269324446e-10,423.0621643066406,12540.5439453125
249.905,38.864,30.15,27.889233,-81.925041,66.019997,9.8666668,6.0851064,8.1,1316.9012,140.59110200649232,shield,12.69077616420613,potash,267.2141665050715,1.2531049528277174,1.0,Metales Base,150.0,0.0,0.19,-15.2,0.042415372639943,Siliciclastic sedimentary rocks,0.0006559641333296,1.4973436179843702e-07,1986.5919189453125,3.0351138269324446e-10,423.0621643066406,12540.5439453125
249.923,38.855,20.99,27.889233,-84.206467,63.470001,9.9152784,6.6702127,8.1,1328.0824,142.82371543472448,shield,11.363087945183878,potash,269.25575469059174,2.579423149233747,1.0,Metales Base,150.0,0.0,0.22,-13.0,0.0414698504893802,Siliciclastic sedimentary rocks,0.0006559641333296,1.4973436179843702e-07,1986.5919189453125,3.0351138269324446e-10,423.0621643066406,12540.5439453125
249.924,38.855,4.52,27.889233,-84.925636,63.696003,9.7006941,6.7362638,8.1,1328.8376,142.9245775738833,shield,11.352999473706593,potash,269.3666299321436,2.6436807339020003,1.0,Metales Base,150.0,0.0,0.22,-13.0,0.0414698504893802,Siliciclastic sedimentary rocks,0.0006559641333296,1.4973436179843702e-07,1986.5919189453125,3.0351138269324446e-10,423.0621643066406,12540.5439453125
249.921,38.858,24.83,27.889233,-83.941666,63.470001,10.577272,6.5,8.1,1328.9219,142.48307761003636,shield,11.717336866796206,potash,269.0184101228025,2.1792406986846844,1.0,Metales Base,150.0,0.0,0.19,-15.2,0.0414698504893802,Siliciclastic sedimentary rocks,0.0006559641333296,1.4973436179843702e-07,1986.5919189453125,3.0351138269324446e-10,423.0621643066406,12540.5439453125
249.922,38.858,7.38,27.889233,-83.941666,63.696003,9.583333,6.5384617,8.1,1329.5055,142.5840078877048,shield,11.705448673587194,potash,269.1292915830602,2.243976395330625,1.0,Metales Base,150.0,0.0,0.19,-15.2,0.0414698504893802,Siliciclastic sedimentary rocks,0.0006559641333296,1.4973436179843702e-07,1986.5919189453125,3.0351138269324446e-10,423.0621643066406,12540.5439453125
249.923,38.86,11.18,27.889233,-84.585106,63.696003,9.6805553,6.5053763,8.1,1331.0027,142.5928019290315,shield,11.915657415769768,potash,269.23001375961064,2.144360273555108,1.0,Metales Base,150.0,0.0,0.19,-15.2,0.0414698504893802,Siliciclastic sedimentary rocks,0.0006559641333296,1.4973436179843702e-07,1986.5919189453125,3.0351138269324446e-10,423.0621643066406,12540.5439453125
249.933,38.853,5.7,27.889233,-85.812263,63.959999,9.5486107,6.8681316,8.1,1335.3682,143.92522199725448,shield,11.088922222199749,potash,270.3750841664232,2.763023451367139,1.0,Minerales Estratégicos y Tierras Raras,150.0,0.0,0.19,-15.2,0.0416497846659511,Siliciclastic sedimentary rocks,0.0006559641333296,1.4973436179843702e-07,1986.5919189453125,3.0351138269324446e-10,423.0621643066406,12540.5439453125
248.402,37.769,7882.0,25.991871,-72.583595,63.540001,7.4708338,12.62766,8.1,1836.4921,99.84247580606652,shield,45.04261831865408,nicrpge,120.82720929078876,2.966277654333949,1.0,Minerales Industriales,75.0,0.3086419753086419,0.22,-13.0,0.0579214350000042,Siliciclastic sedimentary rocks,0.0006514251581393,1.2347625499842252e-07,1842.533935546875,2.7795543644515422e-08,422.8158874511719,18266.55078125
249.047,39.621,2125.58,28.218285,-87.413712,64.296669,5.9250002,14.967742,6.8,1970.2272,41.2582159078349,shield,80.69266872926366,phosphate,186.30185240624945,8.460372596954677,1.0,Minerales Industriales,150.0,0.49,0.19,-15.2,0.0737803371702714,Mixed sedimentary rocks,0.0006529560196213,1.2858161824169656e-07,1972.0897216796875,3.850783159009552e-08,422.9049987792969,21676.54296875
249.278,39.602,6100.1,27.476076,-72.296097,63.41,7.0944443,9.3763437,7.45,1755.1729,62.65393523352554,shield,91.18823963647968,sedcu,209.4552058746696,5.324217257176229,1.0,Minerales Industriales,150.0,0.0222222222222222,0.22,-13.0,0.0671199786983706,Mixed sedimentary rocks,0.0006527185323648,1.35454698124704e-07,2005.018310546875,6.063298196856691e-10,422.9873046875,17186.548828125
249.649,39.264,5092.07,27.07317,-78.738853,61.060005,8.4888878,15.522223,8.1,1450.3091,100.37288137164508,shield,64.8719982831575,potash,240.7609446671118,0.9167135112993278,1.0,Minerales Industriales,100.0,0.0888888888888888,0.22,-13.0,0.0816682209461839,Siliciclastic sedimentary rocks,0.0006519636372104,1.276097520985786e-07,1974.7034912109373,9.001399070562853e-10,422.9495544433594,15786.546875
12.46302,50.13303416474749,15.0,32.805939,61.686653,77.699997,4.4719696,63.289303,5.9,442.09204,290.3190365030379,foredeep basin,57.63282166023266,nicrpge,623.0587311629497,24.8741612443824,2.0,Minerales Industriales,15.0,4.67,0.28,-10.9,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46302,50.13307010483176,21.0,32.805939,61.686653,77.699997,4.5166664,63.289303,5.9,442.35123,290.3229900617743,foredeep basin,57.631077895709005,nicrpge,623.058704903512,24.87032155967649,2.0,Minerales Industriales,15.0,4.5,0.28,-10.9,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46293,50.13296014562471,62.0,32.805939,61.686653,77.699997,4.5212121,63.223335,5.9,442.22961,290.30955904332603,foredeep basin,57.64539825256944,nicrpge,623.04879554262,24.87936153470673,2.0,Minerales Industriales,15.0,4.67,0.28,-10.9,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46285,50.13291338707039,37.639,32.805939,61.686653,77.699997,4.5212121,63.223335,5.9,442.22961,290.3032289383411,foredeep basin,57.65565375088014,nicrpge,623.0399500075716,24.881954478051497,2.0,Minerales Industriales,15.0,4.65,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46281,50.13289450028245,59.465,32.805939,61.686653,77.699997,4.5212121,63.223335,5.9,442.22961,290.3005581680016,foredeep basin,57.66056348961781,nicrpge,623.0355239598885,24.8827723365278,2.0,Minerales Industriales,15.0,4.65,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46277,50.13287561348047,43.0,32.805939,61.686653,77.699997,4.5212121,63.223335,5.9,442.22961,290.2978874545949,foredeep basin,57.665473229090026,nicrpge,623.0310979194686,24.88359113847975,2.0,Minerales Industriales,15.0,4.65,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46271,50.13283845103035,49.0,32.805939,61.686653,77.699997,4.5212121,63.223335,5.9,442.22961,290.2929098962278,foredeep basin,57.67326645660533,nicrpge,623.0244653625809,24.885765127097663,2.0,Minerales Industriales,15.0,4.65,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46267,50.13281057917699,113.0,32.805939,61.686653,77.699997,4.5212121,63.223335,5.9,442.22961,290.2892509180848,foredeep basin,57.67861224193435,nicrpge,623.0200459510517,24.887546742137367,2.0,Minerales Industriales,15.0,4.65,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.4626,50.133177742508,323.0,32.805939,61.686653,77.699997,4.5212121,63.266373,5.9,442.22961,290.3286038216075,foredeep basin,57.66779534453939,nicrpge,623.0120074145983,24.846206171543347,2.0,Minerales Industriales,15.0,4.7,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46263,50.13308850354626,1478.0,32.805939,61.686653,77.699997,4.5212121,63.266373,5.9,442.22961,290.31923149400563,foredeep basin,57.66912507692421,nicrpge,623.015402406531,24.85664277373415,2.0,Minerales Industriales,15.0,4.65,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46272,50.13303642704705,149.0,32.805939,61.686653,77.699997,4.5212121,63.266373,5.9,442.22961,290.3148366354483,foredeep basin,57.66266370038665,nicrpge,623.0254302313267,24.86490523850824,2.0,Minerales Industriales,15.0,4.65,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46276,50.13298343371392,861.0,32.805939,61.686653,77.699997,4.5212121,63.266373,5.9,442.22961,290.3096000199261,foredeep basin,57.66124030775536,nicrpge,623.0299089003743,24.871768200010933,2.0,Minerales Industriales,15.0,4.65,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46278,50.13292084416765,4346.0,32.805939,61.686653,77.699997,4.5212121,63.289303,5.9,442.22961,290.3030113344517,foredeep basin,57.66228010828332,nicrpge,623.0321747085478,24.87905706507512,2.0,Minerales Industriales,15.0,4.65,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46281,50.13289450028245,59.465,32.805939,61.686653,77.699997,4.5212121,63.223335,5.9,442.22961,290.3005581680016,foredeep basin,57.66056348961781,nicrpge,623.0355239598885,24.8827723365278,2.0,Minerales Industriales,15.0,4.65,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46285,50.13286846196982,10.794,32.805939,61.686653,77.699997,4.5212121,63.223335,5.9,442.22961,290.29828695301006,foredeep basin,57.657834066632006,nicrpge,623.0399829760759,24.88675533294156,2.0,Minerales Industriales,15.0,4.65,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46291,50.1327888190899,3421.0,32.805939,61.686653,77.699997,4.5212121,63.223335,5.9,442.22961,290.2904156968778,foredeep basin,57.65571108208902,nicrpge,623.04670137413,24.897067653406346,2.0,Minerales Industriales,15.0,4.65,0.28,-10.9,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46295,50.13274481069372,259.0,32.805939,61.677433,77.699997,4.4742422,63.223335,5.9,442.09753,290.2861679021719,foredeep basin,57.65385557761488,nicrpge,623.0511736797679,24.902971908199365,2.0,Minerales Industriales,15.0,4.65,0.28,-10.9,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.4632,50.13254334955677,1049.0,32.805939,61.677433,77.699997,4.4742422,63.223335,5.9,442.09753,290.26771642659907,foredeep basin,57.638695842671,nicrpge,623.079071885906,24.93201948374517,2.0,Minerales Industriales,15.0,4.62,0.28,-10.9,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46231,50.13334234523723,274.0,32.805939,61.686653,77.699997,4.526515,63.266373,5.9,442.19498,290.3424162962171,foredeep basin,57.688786531866576,nicrpge,622.9796985028271,24.819943092649336,2.0,Minerales Industriales,15.0,4.86,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46189,50.13373811202093,6783.0,32.805939,61.686653,77.699997,4.431818,63.089405,5.9,441.96112,290.3797409231892,foredeep basin,57.7116118518005,nicrpge,622.9327940947185,24.76512267622567,2.0,Minerales Industriales,15.0,4.91,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.4619,50.13408015387156,197.0,32.805939,61.686653,77.699997,4.4765148,63.089405,5.9,442.22458,290.41751716533605,foredeep basin,57.694099903570375,nicrpge,622.9336599081051,24.72883847699229,2.0,Minerales Industriales,15.0,4.74,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46301,50.13378951759137,216.0,32.805939,61.686653,77.699997,4.5219693,62.996311,5.9,442.31659,290.4019803540123,foredeep basin,57.59721894193756,nicrpge,623.0570746641259,24.79317040225295,2.0,Minerales Industriales,15.0,4.87,0.28,-10.9,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46253,50.13448056992267,95.0,32.805939,61.384686,77.699997,4.4787874,62.908325,5.9,442.61127,290.47088751488246,foredeep basin,57.61180318893555,nicrpge,623.0033056142216,24.70487715548797,2.0,Minerales Industriales,15.0,4.79,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.46173,50.13499387352665,73.0,32.805939,61.384686,77.699997,4.5749998,63.002457,5.9,442.75671,290.5155252848268,foredeep basin,57.66709597949684,nicrpge,622.9141493717115,24.6260691597499,2.0,Minerales Industriales,15.0,5.377777777777778,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
12.4635,50.13486166599216,113.0,32.805939,61.384686,77.699997,4.1916666,63.13747,5.9,443.0336,290.52719132617653,foredeep basin,57.49644849047704,nicrpge,623.1107072358492,24.693602326444744,2.0,Minerales Industriales,15.0,5.388888888888889,0.22,-13.0,0.0776533710836801,Metamorphics,0.00066387897823,1.979197179480252e-07,1773.3553466796875,0.0,421.71343994140625,5312.5419921875
129.332,36.52,32.0,36.32019,167.09181,83.389999,7.75,102.98904,5.2,206.47487,294.78101197429004,basin,47.84471074591477,sedznpb,202.42955299066472,5.017289511369009,2.0,Compuestos Químicos y Subproductos,150.0,45.67,0.01,-14.1,0.3307511678739455,Siliciclastic sedimentary rocks,0.000670543173328,2.5077184773181216e-07,1785.5517578125,4.924998506794509e-07,422.754638671875,2662.54052734375
129.329,36.518,40.0,36.32019,167.09181,83.389999,8.2863636,103.93593,5.2,220.88324,294.78261024095247,basin,47.81306816509869,sedznpb,202.82968373736583,5.251758168546503,2.0,Compuestos Químicos y Subproductos,150.0,46.81,0.01,-14.1,0.289778995376572,Siliciclastic sedimentary rocks,0.000670543173328,2.5077184773181216e-07,1785.5517578125,4.924998506794509e-07,422.754638671875,2662.54052734375
129.33,36.521,38.0,36.32019,167.09181,83.389999,8.518939,103.32403,5.2,211.47379,294.99694540296724,basin,47.6198245309703,sedznpb,202.5572392214104,4.912666009499843,2.0,Compuestos Químicos y Subproductos,150.0,44.39,0.01,-14.1,0.289778995376572,Siliciclastic sedimentary rocks,0.000670543173328,2.5077184773181216e-07,1785.5517578125,4.924998506794509e-07,422.754638671875,2662.54052734375
129.327,36.519,36.0,36.32019,167.09181,83.389999,7.8368053,104.36013,5.2,223.15558,294.998709564915,basin,47.58906804467111,sedznpb,202.9573610638458,5.161455719164723,2.0,Compuestos Químicos y Subproductos,150.0,60.66666666666666,0.01,-14.1,0.289778995376572,Siliciclastic sedimentary rocks,0.000670543173328,2.5077184773181216e-07,1785.5517578125,4.924998506794509e-07,422.754638671875,2662.54052734375
129.333,36.521,38.0,36.32019,167.09181,83.389999,8.465909,102.41908,5.2,204.86142,294.81132767753803,basin,47.82709595365685,sedznpb,202.2762962138673,4.906869093515358,2.0,Compuestos Químicos y Subproductos,150.0,43.39,0.01,-14.1,0.3307511678739455,Siliciclastic sedimentary rocks,0.000670543173328,2.5077184773181216e-07,1785.5517578125,4.924998506794509e-07,422.754638671875,2662.54052734375
129.335,36.518,28.0,36.32019,167.09181,83.389999,7.7743053,101.84881,5.2,202.32065,294.4111130482189,basin,48.22582556432143,sedznpb,202.26834707635263,5.247956156533413,2.0,Compuestos Químicos y Subproductos,150.0,50.644444444444446,0.01,-14.1,0.3307511678739455,Siliciclastic sedimentary rocks,0.000670543173328,2.5077184773181216e-07,1785.5517578125,4.924998506794509e-07,422.754638671875,2662.54052734375
129.326,36.521,42.0,36.32019,166.79301,83.389999,8.352273,104.73598,5.2,226.06929,295.2448384169779,basin,47.34569446486437,sedznpb,202.9320748846776,4.955317616550553,2.0,Compuestos Químicos y Subproductos,150.0,47.24,0.01,-14.1,0.289778995376572,Siliciclastic sedimentary rocks,0.000670543173328,2.5077184773181216e-07,1785.5517578125,4.924998506794509e-07,422.754638671875,2662.54052734375
